#OG_name	protein_names
OG_9955	NV2t012073001.1 protein|evm.model.Ap7.930 Ahyacinthus06514-RA
OG_9956	protein|evm.model.Ap1.3311 protein|evm.model.Ap1.1964 protein|evm.model.Ap1.3313 NV2t012620001.1 Ahyacinthus14650-RA Ahyacinthus05652-RA protein|evm.model.Ap7.2837
OG_9957	NV2t011502001.1 protein|evm.model.Ap7.1489 Ahyacinthus05939-RA
OG_9958	protein|evm.model.Ap2.3546 Ahyacinthus14907-RA
OG_9959	Ahyacinthus06815-RA NV2t011517001.1 protein|evm.model.Ap7.91
OG_9960	NV2t012925001.1 Ahyacinthus05582-RA protein|evm.model.Ap7.2766
OG_9961	Ahyacinthus05583-RA protein|evm.model.Ap7.2767 NV2t012924001.1 NV2t012924003.1 NV2t012924002.1
OG_9962	NV2t014444001.1 protein|evm.model.Ap7.1074 Ahyacinthus06312-RA
OG_9963	NV2t010878001.1 protein|evm.model.Ap7.279 Ahyacinthus06897-RA
OG_9964	Ahyacinthus06901-RA NV2t004316001.1 protein|evm.model.Ap7.271 protein|evm.model.Ap7.180
OG_9965	protein|evm.model.Ap7.1400 NV2t012834001.1 Ahyacinthus06462-RA
OG_9966	NV2t011934001.1 NV2t011934002.1 NV2t011934003.1 Ahyacinthus06450-RA protein|evm.model.Ap7.1363
OG_9967	NV2t011230001.1 Ahyacinthus09614-RA protein|evm.model.Ap7.1616 protein|evm.model.Ap1.1170
OG_9968	protein|evm.model.Ap7.1511 Ahyacinthus06110-RA NV2t011238001.1
OG_9969	Ahyacinthus06900-RA protein|evm.model.Ap7.273 protein|evm.model.Ap7.272
OG_9970	protein|evm.model.Ap7.270 Ahyacinthus06902-RA NV2t011570001.1 NV2t011570002.1
OG_9971	NV2t017221001.1 protein|evm.model.Ap6.191 Ahyacinthus03504-RA
OG_9972	protein|evm.model.Ap6.52 Ahyacinthus03921-RA
OG_9973	NV2t013207001.1 Ahyacinthus03411-RA protein|evm.model.Ap6.57
OG_9974	protein|evm.model.Ap6.54 Ahyacinthus03919-RA Ahyacinthus03920-RA NV2t014236001.1
OG_9975	protein|evm.model.Ap6.3126 NV2t008428001.1 NV2t008429001.1
OG_9976	Ahyacinthus04697-RA NV2t008957001.1
OG_9977	protein|evm.model.Ap6.1788 NV2t013369001.1 NV2t013369002.1 Ahyacinthus03788-RA
OG_9978	Ahyacinthus04216-RA NV2t013956001.1 NV2t013956002.1 NV2t013956003.1 NV2t013956004.1 NV2t013956005.1 protein|evm.model.Ap6.1434
OG_9979	Ahyacinthus04420-RA protein|evm.model.Ap6.1239
OG_9980	Ahyacinthus04423-RA protein|evm.model.Ap6.1233
OG_9981	Ahyacinthus04424-RA protein|evm.model.Ap6.1230
OG_9982	NV2t013484001.1 Ahyacinthus03585-RA protein|evm.model.Ap6.302
OG_9983	NV2t013182001.1 Ahyacinthus03583-RA protein|evm.model.Ap6.305
OG_9984	protein|evm.model.Ap6.870 NV2t016167001.1 NV2t016167002.1
OG_9985	protein|evm.model.Ap6.871 NV2t025068001.1 Ahyacinthus03870-RA
OG_9986	protein|evm.model.Ap6.2596 NV2t008823001.1 NV2t008825001.1
OG_9987	protein|evm.model.Ap6.2593 NV2t009279001.1 Ahyacinthus04654-RA
OG_9988	NV2t008999001.1 protein|evm.model.Ap6.2591 Ahyacinthus04656-RA
OG_9989	protein|evm.model.Ap6.2040 Ahyacinthus04326-RA
OG_9990	NV2t009228001.1 protein|evm.model.Ap6.2041 Ahyacinthus04327-RA Ahyacinthus04328-RA
OG_9991	NV2t008783001.1 protein|evm.model.Ap6.2054 Ahyacinthus04333-RA
OG_9992	protein|evm.model.Ap6.2042 Ahyacinthus04329-RA
OG_9993	protein|evm.model.Ap6.2373 NV2t008469001.1 Ahyacinthus05047-RA
OG_9994	NV2t008641001.1 protein|evm.model.Ap6.3111 Ahyacinthus04764-RA Ahyacinthus04762-RA Ahyacinthus04763-RA protein|evm.model.Ap6.3095
OG_9995	NV2t008726001.1 Ahyacinthus04786-RA protein|evm.model.Ap6.3096
OG_9996	protein|evm.model.Ap6.1837 Ahyacinthus04444-RA
OG_9997	protein|evm.model.Ap6.1838 Ahyacinthus04445-RA NV2t013994001.1
OG_9998	protein|evm.model.Ap6.114 Ahyacinthus03439-RA NV2t014025001.1
OG_9999	protein|evm.model.Ap2.4141 protein|evm.model.Ap6.2943 protein|evm.model.Ap2.4142 Ahyacinthus13016-RA Ahyacinthus13017-RA NV2t014405004.1 NV2t014405001.1 NV2t014405002.1 NV2t014405003.1
OG_10000	protein|evm.model.Ap2.4140 Ahyacinthus13015-RA
OG_10001	Ahyacinthus05054-RA NV2t008356001.1 protein|evm.model.Ap6.2367
OG_10002	NV2t009052001.1 protein|evm.model.Ap6.2754 Ahyacinthus05108-RA Ahyacinthus05109-RA Ahyacinthus05110-RA
OG_10003	Ahyacinthus05105-RA protein|evm.model.Ap6.2751 NV2t008590001.1
OG_10004	NV2t009416001.1 NV2t009416002.1 NV2t009416003.1 protein|evm.model.Ap6.2752
OG_10005	NV2t008498001.1 protein|evm.model.Ap6.2753 NV2t008498003.1 NV2t008498004.1 Ahyacinthus05107-RA NV2t008498002.1 NV2t008504001.1 NV2t008494001.1 NV2t008494002.1 NV2t008494003.1
OG_10006	NV2t009143001.1 protein|evm.model.Ap6.2518 NV2t008271002.1 NV2t008271003.1 NV2t008271001.1 Ahyacinthus05173-RA protein|evm.model.Ap6.2517 Ahyacinthus11929-RA Ahyacinthus11932-RA
OG_10007	NV2t008706004.1 NV2t008706001.1 NV2t008706002.1 NV2t008706003.1 protein|evm.model.Ap6.2659 Ahyacinthus05146-RA
OG_10008	Ahyacinthus04888-RA protein|evm.model.Ap6.3010 NV2t008362001.1
OG_10009	protein|evm.model.Ap6.1322 NV2t013345001.1 Ahyacinthus04360-RA
OG_10010	protein|evm.model.Ap6.1324 NV2t015735001.1 NV2t015735002.1
OG_10011	Ahyacinthus04836-RA NV2t009136001.1 protein|evm.model.Ap6.2492
OG_10012	NV2t014740001.1 protein|evm.model.Ap6.257 Ahyacinthus03562-RA
OG_10013	protein|evm.model.Ap6.86 NV2t013103001.1 Ahyacinthus03426-RA NV2t013103002.1
OG_10014	protein|evm.model.Ap6.3194 NV2t008666001.1 Ahyacinthus04499-RA
OG_10015	protein|evm.model.Ap6.3192 NV2t008431001.1 Ahyacinthus04497-RA
OG_10016	protein|evm.model.Ap6.3199 Ahyacinthus04500-RA NV2t009014002.1 NV2t009014001.1
OG_10017	protein|evm.model.Ap6.3198 NV2t009013001.1
OG_10018	NV2t008988001.1 protein|evm.model.Ap6.1975 Ahyacinthus04300-RA
OG_10019	Ahyacinthus04299-RA NV2t009355001.1 protein|evm.model.Ap6.1974
OG_10020	Ahyacinthus04511-RA protein|evm.model.Ap6.3229 NV2t008519001.1 NV2t008519002.1 NV2t008519003.1 NV2t008519004.1 NV2t008519005.1
OG_10021	NV2t013862001.1 protein|evm.model.Ap6.918_evm.model.Ap6.906 Ahyacinthus03859-RA protein|evm.model.Ap6.909
OG_10022	protein|evm.model.Ap6.890 protein|evm.model.Ap6.897 protein|evm.model.Ap6.911 protein|evm.model.Ap6.892 protein|evm.model.Ap6.891 protein|evm.model.Ap6.913 protein|evm.model.Ap6.903 protein|evm.model.Ap6.904 protein|evm.model.Ap6.910 protein|evm.model.Ap6.912 Ahyacinthus12086-RA NV2t009132001.1 protein|evm.model.Ap2.839 protein|evm.model.Ap2.841 protein|evm.model.Ap2.838 protein|evm.model.Ap6.2486
OG_10023	NV2t015828001.1 protein|evm.model.Ap6.2867
OG_10024	protein|evm.model.Ap6.2281 Ahyacinthus04593-RA NV2t019126001.1 protein|evm.model.Ap6.2282
OG_10025	Ahyacinthus04596-RA NV2t008438001.1 NV2t008438002.1 protein|evm.model.Ap6.2286
OG_10026	protein|evm.model.Ap6.2287 Ahyacinthus04595-RA NV2t008441001.1 NV2t008441002.1
OG_10027	Ahyacinthus04611-RA protein|evm.model.Ap6.2138 NV2t009141001.1
OG_10028	NV2t014671001.1 Ahyacinthus04362-RA protein|evm.model.Ap6.1317
OG_10029	Ahyacinthus04363-RA NV2t013246001.1 protein|evm.model.Ap6.1316
OG_10030	protein|evm.model.Ap6.2413 Ahyacinthus04628-RA NV2t008606001.1
OG_10031	protein|evm.model.Ap6.2414 NV2t009267001.1 NV2t009267002.1 protein|evm.model.Ap6.3069
OG_10032	NV2t008337001.1 protein|evm.model.Ap6.2991 NV2t008912001.1 protein|evm.model.Ap6.2992
OG_10033	Ahyacinthus04906-RA NV2t008376001.1 NV2t008376002.1 protein|evm.model.Ap6.2990
OG_10034	protein|evm.model.Ap6.3115 Ahyacinthus04767-RA NV2t008655001.1
OG_10035	NV2t008875001.1 Ahyacinthus04761-RA protein|evm.model.Ap6.3110
OG_10036	Ahyacinthus04867-RA protein|evm.model.Ap6.2433 NV2t008320001.1 NV2t008320002.1
OG_10037	protein|evm.model.Ap6.351 Ahyacinthus03600-RA NV2t013478001.1
OG_10038	protein|evm.model.Ap6.350 NV2t014548001.1 NV2t014548002.1 protein|evm.model.Ap6.349 Ahyacinthus03599-RA
OG_10039	NV2t013476001.1 protein|evm.model.Ap6.355 Ahyacinthus03602-RA
OG_10040	Ahyacinthus03798-RA NV2t013409001.1 protein|evm.model.Ap6.1806
OG_10041	protein|evm.model.Ap6.2915 protein|evm.model.Ap6.2918 NV2t008815001.1 Ahyacinthus04952-RA Ahyacinthus04953-RA protein|evm.model.Ap6.2916
OG_10042	Ahyacinthus04957-RA protein|evm.model.Ap6.2914 NV2t008724001.1
OG_10043	protein|evm.model.Ap6.2919 NV2t008814002.1 NV2t008814001.1 Ahyacinthus04950-RA
OG_10044	NV2t014611001.1 NV2t014611002.1 Ahyacinthus15306-RA protein|evm.model.Ap4.1566
OG_10045	NV2t007312001.1 Ahyacinthus05866-RA protein|evm.model.Ap6.1484 NV2t007326001.1
OG_10046	protein|evm.model.Ap6.1526 Ahyacinthus04022-RA NV2t014807001.1
OG_10047	Ahyacinthus04021-RA protein|evm.model.Ap6.1525
OG_10048	protein|evm.model.Ap6.1522 NV2t014169001.1
OG_10049	NV2t008273001.1 Ahyacinthus04621-RA protein|evm.model.Ap6.2403
OG_10050	NV2t013261001.1 Ahyacinthus04168-RA protein|evm.model.Ap6.1469
OG_10051	NV2t008354001.1 Ahyacinthus04811-RA Ahyacinthus04812-RA protein|evm.model.Ap6.2563
OG_10052	protein|evm.model.Ap6.2561 Ahyacinthus04810-RA NV2t009092002.1 NV2t009092001.1
OG_10053	Ahyacinthus04688-RA NV2t008535001.1 NV2t008535002.1 protein|evm.model.Ap6.2568
OG_10054	NV2t014234002.1 NV2t014234001.1 NV2t014234003.1 Ahyacinthus03640-RA protein|evm.model.Ap6.413
OG_10055	Ahyacinthus04547-RA protein|evm.model.Ap6.3021
OG_10056	Ahyacinthus03487-RA NV2t014380001.1 protein|evm.model.Ap6.162
OG_10057	protein|evm.model.Ap6.164 Ahyacinthus03489-RA NV2t014381001.1 protein|evm.model.Ap6.165
OG_10058	protein|evm.model.Ap6.202 Ahyacinthus03518-RA NV2t013530001.1 Ahyacinthus03529-RA Ahyacinthus03513-RA
OG_10059	Ahyacinthus03520-RA Ahyacinthus03527-RA Ahyacinthus09174-RA Ahyacinthus03528-RA Ahyacinthus03531-RA Ahyacinthus03516-RA Ahyacinthus03521-RA Ahyacinthus03522-RA protein|evm.model.Ap6.201 NV2t015166001.1 NV2t015250001.1 Ahyacinthus03514-RA Ahyacinthus03510-RA
OG_10060	Ahyacinthus04994-RA protein|evm.model.Ap6.2336 NV2t009248001.1
OG_10061	Ahyacinthus04992-RA NV2t009097001.1 NV2t008996001.1 Ahyacinthus16344-RA protein|evm.model.Ap6.2335
OG_10062	NV2t008753001.1 protein|evm.model.Ap6.2333
OG_10063	NV2t008488001.1 Ahyacinthus04468-RA protein|evm.model.Ap6.1922 protein|evm.model.Ap6.1920
OG_10064	protein|evm.model.Ap6.1924 Ahyacinthus04470-RA protein|evm.model.Ap6.1926 NV2t008911001.1 NV2t008911002.1 NV2t008910001.1 NV2t008910002.1
OG_10065	protein|evm.model.Ap6.3275 NV2t008262001.1 Ahyacinthus04528-RA protein|evm.model.Ap6.3248
OG_10066	Ahyacinthus04585-RA protein|evm.model.Ap6.2817 protein|evm.model.Ap6.2816 Ahyacinthus04583-RA
OG_10067	protein|evm.model.Ap6.1683 Ahyacinthus03881-RA NV2t013242001.1
OG_10068	NV2t013296003.1 NV2t013296001.1 NV2t013296002.1 protein|evm.model.Ap6.578 Ahyacinthus03738-RA
OG_10069	Ahyacinthus04782-RA NV2t008790001.1 protein|evm.model.Ap6.3098
OG_10070	protein|evm.model.Ap6.3099 Ahyacinthus04781-RA NV2t008788001.1
OG_10071	NV2t015204002.1 NV2t015204003.1 NV2t015204004.1 NV2t015204001.1 Ahyacinthus03692-RA protein|evm.model.Ap6.493
OG_10072	protein|evm.model.Ap6.2606 Ahyacinthus04638-RA Ahyacinthus04639-RA NV2t008932001.1
OG_10073	protein|evm.model.Ap6.2603 NV2t008803002.1 NV2t008803003.1
OG_10074	NV2t008933001.1 protein|evm.model.Ap6.2608 protein|evm.model.Ap6.2612 Ahyacinthus04640-RA
OG_10075	Ahyacinthus04288-RA NV2t014802001.1 NV2t014802002.1 NV2t014802003.1 protein|evm.model.Ap6.1391
OG_10076	protein|evm.model.Ap6.1392 Ahyacinthus04283-RA NV2t014800001.1 NV2t014800002.1 NV2t014800003.1 NV2t014800004.1 NV2t014800005.1 NV2t014800006.1 NV2t014800007.1 NV2t014800008.1
OG_10077	Ahyacinthus04282-RA protein|evm.model.Ap6.1395 NV2t014799001.1
OG_10078	NV2t015353001.1 protein|evm.model.Ap6.1394
OG_10079	Ahyacinthus04281-RA protein|evm.model.Ap6.1397 NV2t009884001.1
OG_10080	protein|evm.model.Ap6.1396 NV2t014798001.1
OG_10081	NV2t015104001.1 Ahyacinthus04277-RA protein|evm.model.Ap6.1399
OG_10082	protein|evm.model.Ap6.1398 Ahyacinthus04278-RA NV2t015102001.1
OG_10083	protein|evm.model.Ap6.2448 Ahyacinthus04856-RA Ahyacinthus04855-RA Ahyacinthus04858-RA
OG_10084	Ahyacinthus04687-RA Ahyacinthus04684-RA NV2t008942001.1 NV2t008942002.1 protein|evm.model.Ap6.3143
OG_10085	protein|evm.model.Ap6.3141 NV2t008985001.1 Ahyacinthus04680-RA
OG_10086	Ahyacinthus04669-RA NV2t008552001.1 NV2t008552002.1 NV2t008552003.1 protein|evm.model.Ap6.3148
OG_10087	NV2t015063001.1 NV2t014249001.1 NV2t015063002.1 NV2t014249003.1 NV2t014249002.1 NV2t014249004.1 NV2t015063003.1 protein|evm.model.Ap6.1312
OG_10088	NV2t008718001.1 protein|evm.model.Ap6.2180 Ahyacinthus05086-RA Ahyacinthus05084-RA
OG_10089	NV2t008454001.1 Ahyacinthus05074-RA Ahyacinthus05075-RA protein|evm.model.Ap6.2186
OG_10090	Ahyacinthus05076-RA protein|evm.model.Ap6.2184
OG_10091	protein|evm.model.Ap6.1296 NV2t014307001.1 NV2t014307002.1 Ahyacinthus04379-RA
OG_10092	Ahyacinthus03939-RA protein|evm.model.Ap6.27 NV2t015327001.1
OG_10093	protein|evm.model.Ap2.3903 protein|evm.model.Ap2.3904 NV2t014176001.1 NV2t014175001.1 NV2t013078001.1 NV2t013076001.1 protein|evm.model.Ap6.2683
OG_10094	Ahyacinthus12892-RA NV2t014177001.1 NV2t013785001.1 NV2t013785002.1
OG_10095	protein|evm.model.Ap2.2189 protein|evm.model.Ap2.2190 NV2t010378001.1 protein|evm.model.Ap2.2192 Ahyacinthus03982-RA NV2t014383001.1 protein|evm.model.Ap6.657 Ahyacinthus12215-RA
OG_10096	NV2t008676001.1 NV2t008676002.1 NV2t008676003.1 NV2t008676004.1 NV2t008676005.1 NV2t008676006.1 protein|evm.model.Ap6.2279 Ahyacinthus04598-RA
OG_10097	protein|evm.model.Ap6.1218 Ahyacinthus04434-RA NV2t015109001.1
OG_10098	protein|evm.model.Ap6.1219 Ahyacinthus04433-RA NV2t001454001.1
OG_10099	NV2t022547002.1 NV2t022547001.1 NV2t021342001.1 NV2t019701001.1 NV2t019701002.1 NV2t021476001.1 Ahyacinthus01346-RA NV2t022547003.1 NV2t022547004.1 NV2t022547005.1 NV2t022547006.1 protein|evm.model.Ap6.2738 NV2t019627002.1 NV2t019701004.1 NV2t019627001.1 NV2t019681002.1 NV2t019681001.1 Ahyacinthus01344-RA NV2t019701005.1 Ahyacinthus01345-RA Ahyacinthus01343-RA NV2t019682001.1 NV2t019701003.1 NV2t019626001.1
OG_10100	protein|evm.model.Ap6.2737 NV2t008591001.1
OG_10101	protein|evm.model.Ap6.441 Ahyacinthus03645-RA NV2t013536004.1 NV2t013536006.1 NV2t013536005.1 NV2t013536007.1 NV2t013536008.1 NV2t013536001.1 NV2t013536002.1 NV2t013536003.1
OG_10102	Ahyacinthus03649-RA NV2t013950001.1 NV2t013950002.1 NV2t013950003.1 protein|evm.model.Ap6.445
OG_10103	protein|evm.model.Ap6.447 NV2t013949001.1 NV2t013949002.1 Ahyacinthus03650-RA protein|evm.model.Ap6.446
OG_10104	NV2t012341001.1 protein|evm.model.Ap11.1675 protein|evm.model.Ap11.1675.1.5f15de93 Ahyacinthus24481-RA NV2t012341002.1 NV2t012341003.1
OG_10105	protein|evm.model.Ap6.137 Ahyacinthus03470-RA NV2t013508003.1 NV2t013508001.1 NV2t013508002.1
OG_10106	Ahyacinthus04922-RA protein|evm.model.Ap6.2962 Ahyacinthus04923-RA NV2t009183001.1
OG_10107	protein|evm.model.Ap6.2349 NV2t008681001.1 NV2t008683001.1 NV2t008686001.1 NV2t008688001.1 NV2t008688002.1 NV2t008688003.1 NV2t008688004.1 NV2t008688005.1 NV2t008688006.1 Ahyacinthus05001-RA
OG_10108	Ahyacinthus04999-RA protein|evm.model.Ap6.2346
OG_10109	NV2t009324001.1 NV2t009324002.1 NV2t009324003.1 NV2t009324004.1 NV2t009324005.1 NV2t009324006.1 Ahyacinthus04997-RA protein|evm.model.Ap6.2343
OG_10110	protein|evm.model.Ap6.1164 protein|evm.model.Ap6.1165 protein|evm.model.Ap6.1174 protein|evm.model.Ap6.1175 NV2t021677001.1 NV2t021678001.1 NV2t021678002.1 protein|evm.model.Ap6.1184 protein|evm.model.Ap6.1176 protein|evm.model.Ap6.1188 Ahyacinthus23309-RA
OG_10111	Ahyacinthus23308-RA NV2t005455001.1 NV2t005456001.1 protein|evm.model.Ap2.3369
OG_10112	NV2t009004001.1 Ahyacinthus04513-RA protein|evm.model.Ap6.3241
OG_10113	Ahyacinthus04523-RA protein|evm.model.Ap6.3244 NV2t008265001.1
OG_10114	Ahyacinthus04527-RA protein|evm.model.Ap6.3247 NV2t008576001.1
OG_10115	Ahyacinthus04524-RA NV2t008264001.1 protein|evm.model.Ap6.3246
OG_10116	Ahyacinthus04773-RA NV2t008694001.1 NV2t008694002.1 NV2t008696001.1 NV2t008696002.1 NV2t008697001.1 protein|evm.model.Ap6.2533 protein|evm.model.Ap6.2535
OG_10117	Ahyacinthus04769-RA protein|evm.model.Ap6.2537 NV2t008755001.1
OG_10118	NV2t008701001.1 NV2t008701002.1 NV2t008701003.1 protein|evm.model.Ap6.2531 Ahyacinthus04774-RA
OG_10119	NV2t008757001.1 Ahyacinthus04768-RA protein|evm.model.Ap6.2538
OG_10120	Ahyacinthus05140-RA protein|evm.model.Ap6.2677 NV2t009327001.1 NV2t009327002.1 NV2t009327003.1 NV2t009327004.1 NV2t009327005.1
OG_10121	NV2t008827001.1 protein|evm.model.Ap6.3078 Ahyacinthus04738-RA
OG_10122	NV2t008878001.1 protein|evm.model.Ap6.3074 Ahyacinthus04741-RA
OG_10123	protein|evm.model.Ap1.454 Ahyacinthus09065-RA protein|evm.model.Ap1.456 protein|evm.model.Ap6.3072 NV2t023187001.1 Ahyacinthus04742-RA protein|evm.model.Ap1.455 Ahyacinthus04743-RA
OG_10124	Ahyacinthus04839-RA NV2t008341001.1 protein|evm.model.Ap6.2477
OG_10125	protein|evm.model.Ap6.2479 Ahyacinthus04837-RA NV2t008342001.1
OG_10126	Ahyacinthus03569-RA protein|evm.model.Ap6.277 NV2t013351001.1 NV2t013354001.1 Ahyacinthus03567-RA
OG_10127	NV2t008667001.1 protein|evm.model.Ap6.1950 Ahyacinthus04296-RA
OG_10128	NV2t008990001.1 protein|evm.model.Ap6.1984 Ahyacinthus04302-RA Ahyacinthus04305-RA protein|evm.model.Ap6.1957
OG_10129	NV2t008627001.1 Ahyacinthus04563-RA protein|evm.model.Ap6.2840
OG_10130	Ahyacinthus04561-RA protein|evm.model.Ap6.2843 NV2t008343003.1 NV2t008343004.1 NV2t008343005.1 NV2t008343006.1
OG_10131	protein|evm.model.Ap6.1611 Ahyacinthus03896-RA
OG_10132	NV2t014677002.1 protein|evm.model.Ap6.1613 NV2t014677001.1 Ahyacinthus03894-RA
OG_10133	protein|evm.model.Ap6.182 protein|evm.model.Ap6.185 protein|evm.model.Ap6.181 Ahyacinthus03495-RA
OG_10134	NV2t014148001.1 NV2t014148002.1 NV2t014148003.1 NV2t014148004.1 protein|evm.model.Ap6.22 Ahyacinthus03943-RA
OG_10135	Ahyacinthus03944-RA NV2t014750001.1 NV2t014750002.1 protein|evm.model.Ap6.21.1.5f15dc0a protein|evm.model.Ap6.21
OG_10136	protein|evm.model.Ap6.3133 Ahyacinthus04707-RA
OG_10137	protein|evm.model.Ap6.3132 NV2t008954001.1 Ahyacinthus04706-RA
OG_10138	Ahyacinthus04705-RA protein|evm.model.Ap6.3131 NV2t008951001.1
OG_10139	NV2t013368001.1 protein|evm.model.Ap6.1791
OG_10140	Ahyacinthus05170-RA protein|evm.model.Ap6.2514 NV2t025562001.1
OG_10141	NV2t009142001.1 protein|evm.model.Ap6.2515
OG_10142	protein|evm.model.Ap6.531 Ahyacinthus03704-RA NV2t015330002.1 NV2t015330003.1 NV2t015185001.1
OG_10143	Ahyacinthus03702-RA Ahyacinthus03703-RA protein|evm.model.Ap6.530 protein|evm.model.Ap6.529
OG_10144	NV2t019525001.1 NV2t019525002.1 Ahyacinthus21069-RA protein|evm.model.Ap13.1388
OG_10145	Ahyacinthus04429-RA protein|evm.model.Ap6.1225 NV2t013714001.1 NV2t013702001.1
OG_10146	NV2t025523001.1 protein|evm.model.Ap6.1224 Ahyacinthus04430-RA
OG_10147	Ahyacinthus17800-RA protein|evm.model.Ap6.1220 Ahyacinthus04032-RA
OG_10148	Ahyacinthus03588-RA Ahyacinthus03589-RA NV2t014549001.1 NV2t014549002.1 NV2t014549003.1 protein|evm.model.Ap6.338 protein|evm.model.Ap6.337
OG_10149	protein|evm.model.Ap6.336 NV2t013481001.1 Ahyacinthus03587-RA
OG_10150	Ahyacinthus13240-RA protein|evm.model.Ap6.331 protein|evm.model.Ap6.329 protein|evm.model.Ap6.326 protein|evm.model.Ap6.323
OG_10151	NV2t014977002.1 NV2t014977003.1 NV2t014977004.1 NV2t014977005.1 NV2t014977006.1 Ahyacinthus04146-RA protein|evm.model.Ap6.1452
OG_10152	Ahyacinthus04163-RA protein|evm.model.Ap6.1456 NV2t013343001.1
OG_10153	protein|evm.model.Ap6.479 Ahyacinthus03672-RA
OG_10154	protein|evm.model.Ap5.2357 NV2t022271003.1 NV2t022271001.1 NV2t022271002.1
OG_10155	protein|evm.model.Ap6.2586 Ahyacinthus04662-RA NV2t008846001.1
OG_10156	NV2t008785001.1 protein|evm.model.Ap6.2059 Ahyacinthus04335-RA
OG_10157	protein|evm.model.Ap6.3089 NV2t008673001.1 Ahyacinthus04789-RA
OG_10158	NV2t008675001.1 protein|evm.model.Ap6.3086
OG_10159	protein|evm.model.Ap6.100 NV2t015214001.1 Ahyacinthus03452-RA
OG_10160	protein|evm.model.Ap6.101 NV2t014257001.1 Ahyacinthus03451-RA
OG_10161	protein|evm.model.Ap6.108 NV2t014031001.1 Ahyacinthus03445-RA
OG_10162	Ahyacinthus03443-RA protein|evm.model.Ap6.109 NV2t014030001.1
OG_10163	Ahyacinthus04964-RA NV2t009149001.1 NV2t009149002.1 NV2t009149003.1 NV2t009149004.1 protein|evm.model.Ap6.2932
OG_10164	Ahyacinthus04965-RA NV2t009079001.1 NV2t009079002.1 protein|evm.model.Ap6.2933
OG_10165	protein|evm.model.Ap6.2935 Ahyacinthus04967-RA
OG_10166	NV2t009028001.1 protein|evm.model.Ap6.2748 Ahyacinthus05002-RA
OG_10167	NV2t009420001.1 protein|evm.model.Ap6.2743
OG_10168	Ahyacinthus05009-RA NV2t009421001.1 protein|evm.model.Ap6.2741
OG_10169	Ahyacinthus05011-RA protein|evm.model.Ap6.2740 NV2t023625001.1 protein|evm.model.Ap1.958 Ahyacinthus09761-RA NV2t008506001.1
OG_10170	protein|evm.model.Ap6.2746 NV2t009257001.1 Ahyacinthus05005-RA
OG_10171	NV2t014157001.1 Ahyacinthus04056-RA protein|evm.model.Ap6.1504
OG_10172	protein|evm.model.Ap6.1500 NV2t010462001.1 NV2t013781001.1 NV2t013781002.1 NV2t013781003.1 NV2t013781004.1 NV2t013781005.1 Ahyacinthus04059-RA
OG_10173	Ahyacinthus04058-RA NV2t010461001.1 protein|evm.model.Ap6.1501
OG_10174	NV2t011261001.1 NV2t011261002.1 protein|evm.model.Ap6.1502
OG_10175	Ahyacinthus04894-RA NV2t008295001.1 NV2t008295002.1 NV2t008295003.1 protein|evm.model.Ap6.3004
OG_10176	protein|evm.model.Ap6.3002 NV2t008296001.1 NV2t008299001.1 NV2t008299002.1 NV2t008299003.1 NV2t008299004.1 NV2t008299005.1 Ahyacinthus04892-RA Ahyacinthus04893-RA
OG_10177	NV2t008820001.1 Ahyacinthus04986-RA protein|evm.model.Ap6.2316
OG_10178	Ahyacinthus04984-RA NV2t008949001.1 NV2t008949002.1 NV2t008949003.1 NV2t008949004.1 NV2t008949005.1 protein|evm.model.Ap6.2311
OG_10179	Ahyacinthus04623-RA protein|evm.model.Ap6.2401
OG_10180	Ahyacinthus03817-RA NV2t009313001.1 protein|evm.model.Ap6.1134
OG_10181	NV2t013100001.1 protein|evm.model.Ap6.95 Ahyacinthus03458-RA Ahyacinthus03459-RA Ahyacinthus03460-RA
OG_10182	protein|evm.model.Ap6.94 Ahyacinthus03461-RA NV2t013101001.1
OG_10183	NV2t014197001.1 NV2t014197002.1 Ahyacinthus03453-RA protein|evm.model.Ap6.99
OG_10184	NV2t009206001.1 NV2t009244004.1 protein|evm.model.Ap6.1903
OG_10185	Ahyacinthus04460-RA NV2t009264001.1 protein|evm.model.Ap6.1904
OG_10186	protein|evm.model.Ap10.424 Ahyacinthus08381-RA Ahyacinthus08382-RA Ahyacinthus08383-RA
OG_10187	Ahyacinthus12515-RA NV2t016623001.1
OG_10188	protein|evm.model.Ap6.2299 Ahyacinthus04977-RA NV2t008571001.1 NV2t008571002.1 NV2t008571003.1 NV2t008571004.1 NV2t008571005.1 NV2t008571006.1
OG_10189	NV2t013679001.1 Ahyacinthus04027-RA protein|evm.model.Ap6.1585
OG_10190	Ahyacinthus04033-RA Ahyacinthus04030-RA protein|evm.model.Ap6.1589 NV2t015002001.1
OG_10191	NV2t008712002.1 NV2t008712001.1 protein|evm.model.Ap6.2629
OG_10192	protein|evm.model.Ap6.2625 Ahyacinthus04559-RA
OG_10193	NV2t009259002.1 NV2t009259003.1 NV2t009259001.1 protein|evm.model.Ap6.2620 Ahyacinthus04647-RA
OG_10194	Ahyacinthus04878-RA protein|evm.model.Ap6.2396 NV2t008879001.1 NV2t008879002.1
OG_10195	NV2t009147001.1 protein|evm.model.Ap6.2391
OG_10196	NV2t014754001.1 Ahyacinthus03948-RA protein|evm.model.Ap6.15
