Coords	Name	MIRNA	apoc_2_S31_L001_R1_001_trim_condensed	apoc_3_S32_L001_R1_001_trim_condensed	apoc_4_S33_L001_R1_001_trim_condensed
Ap1:28574512-28574928	Cluster_30800	N	0	11	0
Ap1:28581920-28582337	Cluster_30801	N	0	2	0
Ap1:28590809-28591235	Cluster_30802	N	3	0	1
Ap1:28595785-28596202	Cluster_30803	N	2	3	0
Ap1:28602670-28603108	Cluster_30804	N	1	1	2
Ap1:28626809-28627227	Cluster_30805	N	0	0	2
Ap1:28633812-28634254	Cluster_30806	N	0	0	3
Ap1:28637756-28638179	Cluster_30807	N	0	3	0
Ap1:28638965-28639438	Cluster_30808	N	4	0	0
Ap1:28640303-28640923	Cluster_30809	N	2	0	3
Ap1:28642833-28643254	Cluster_30810	N	0	2	0
Ap1:28644764-28645230	Cluster_30811	N	0	0	9
Ap1:28647399-28647824	Cluster_30812	N	0	0	2
Ap1:28653042-28653459	Cluster_30813	N	0	0	7
Ap1:28659737-28660152	Cluster_30814	N	0	2	0
Ap1:28660171-28660587	Cluster_30815	N	2	0	0
Ap1:28662828-28663243	Cluster_30816	N	0	0	6
Ap1:28681142-28681558	Cluster_30817	N	0	0	3
Ap1:28695879-28696299	Cluster_30818	N	0	2	0
Ap1:28705340-28705757	Cluster_30819	N	0	0	5
Ap1:28709510-28709926	Cluster_30820	N	0	2	0
Ap1:28733193-28734007	Cluster_30821	N	4	0	2
Ap1:28735510-28735925	Cluster_30822	N	0	0	5
Ap1:28767044-28767461	Cluster_30823	N	0	0	4
Ap1:28774278-28774871	Cluster_30824	N	1	2	1
Ap1:28778421-28778838	Cluster_30825	N	0	0	2
Ap1:28793354-28793787	Cluster_30826	N	0	3	0
Ap1:28803405-28803819	Cluster_30827	N	0	2	0
Ap1:28821675-28822093	Cluster_30828	N	2	0	0
Ap1:28839643-28840059	Cluster_30829	N	2	2	0
Ap1:28843388-28843804	Cluster_30830	N	0	1	1
Ap1:28844392-28844809	Cluster_30831	N	3	0	1
Ap1:28850657-28851073	Cluster_30832	N	1	0	2
Ap1:28852858-28853277	Cluster_30833	N	2	0	0
Ap1:28865271-28865689	Cluster_30834	N	0	0	3
Ap1:28869695-28870110	Cluster_30835	N	0	0	20
Ap1:28879822-28880244	Cluster_30836	N	1	1	0
Ap1:28903195-28903597	Cluster_30837	N	1	1	0
Ap1:28949247-28949989	Cluster_30838	N	0	3	3
Ap1:28962255-28962671	Cluster_30839	N	0	3	2
Ap1:28976898-28977404	Cluster_30840	N	0	4	0
Ap1:28992317-28992751	Cluster_30841	N	0	2	0
Ap1:28996177-28996593	Cluster_30842	N	0	3	0
Ap1:29013144-29013558	Cluster_30843	N	1	0	1
Ap1:29015945-29016362	Cluster_30844	N	9	0	0
Ap1:29065831-29066257	Cluster_30845	N	3	0	0
Ap1:29070630-29071046	Cluster_30846	N	2	4	0
Ap1:29071236-29071653	Cluster_30847	N	0	2	0
Ap1:29071821-29072238	Cluster_30848	N	2	0	0
Ap1:29082053-29082468	Cluster_30849	N	0	1	1
Ap1:29103284-29103705	Cluster_30850	N	0	0	3
Ap1:29106129-29106545	Cluster_30851	N	0	3	0
Ap1:29140551-29140971	Cluster_30852	N	2	0	0
Ap1:29170667-29171093	Cluster_30853	N	2	0	0
Ap1:29194047-29194761	Cluster_30854	N	8	5	2
Ap1:29198880-29199293	Cluster_30855	N	2	0	0
Ap1:29201014-29201425	Cluster_30856	N	0	2	0
Ap1:29224978-29225394	Cluster_30857	N	0	0	2
Ap1:29225958-29226392	Cluster_30858	N	2	0	0
Ap1:29228646-29229064	Cluster_30859	N	2	0	0
Ap1:29262947-29263363	Cluster_30860	N	2	0	0
Ap1:29269515-29269929	Cluster_30861	N	0	0	2
Ap1:29278956-29279373	Cluster_30862	N	7	1	0
Ap1:29280862-29281279	Cluster_30863	N	1	1	0
Ap1:29295696-29296112	Cluster_30864	N	0	0	2
Ap1:29309243-29309659	Cluster_30865	N	0	0	2
Ap1:29314782-29315198	Cluster_30866	N	1	1	0
Ap1:29322184-29322600	Cluster_30867	N	0	1	1
Ap1:29323765-29324179	Cluster_30868	N	0	1	1
Ap1:29331588-29331988	Cluster_30869	N	0	0	3
Ap1:29333738-29334173	Cluster_30870	N	2	0	0
Ap1:29338122-29338539	Cluster_30871	N	4	14	9
Ap1:29347623-29348045	Cluster_30872	N	2	0	1
Ap1:29371910-29372327	Cluster_30873	N	0	0	5
Ap1:29384943-29385361	Cluster_30874	N	0	0	2
Ap1:29400203-29400632	Cluster_30875	N	0	2	0
Ap1:29407203-29407619	Cluster_30876	N	0	2	2
Ap1:29427939-29428356	Cluster_30877	N	17	12	36
Ap1:29477439-29477858	Cluster_30878	N	4	0	4
Ap1:29477956-29478373	Cluster_30879	N	0	0	2
Ap1:29483604-29484020	Cluster_30880	N	1	1	1
Ap1:29499768-29500186	Cluster_30881	N	0	2	0
Ap1:29502031-29502448	Cluster_30882	N	0	1	3
Ap1:29517108-29517523	Cluster_30883	N	0	0	3
Ap1:29517992-29518407	Cluster_30884	N	0	0	4
Ap1:29541933-29542348	Cluster_30885	N	0	0	3
Ap1:29547239-29547653	Cluster_30886	N	0	0	2
Ap1:29548058-29548475	Cluster_30887	N	0	0	2
Ap1:29550689-29551105	Cluster_30888	N	0	0	4
Ap1:29573871-29574288	Cluster_30889	N	0	2	0
Ap1:29586369-29586784	Cluster_30890	N	0	1	1
Ap1:29589426-29589942	Cluster_30891	N	0	6	0
Ap1:29590017-29590434	Cluster_30892	N	2	1	0
Ap1:29594588-29595004	Cluster_30893	N	0	3	0
Ap1:29612284-29612702	Cluster_30894	N	2	0	0
Ap1:29617641-29618078	Cluster_30895	N	2	0	0
Ap1:29626922-29627328	Cluster_30896	N	0	1	1
Ap1:29641910-29642342	Cluster_30897	N	0	3	1
Ap1:29661432-29661849	Cluster_30898	N	1	0	2
Ap1:29666956-29667372	Cluster_30899	N	0	2	1
Ap1:29697849-29698266	Cluster_30900	N	2	0	4
Ap1:29702362-29702778	Cluster_30901	N	0	4	0
Ap1:29705253-29705667	Cluster_30902	N	0	0	2
Ap1:29729092-29729704	Cluster_30903	N	3	7	7
Ap1:29730606-29731083	Cluster_30904	N	2	7	1
Ap1:29731636-29732051	Cluster_30905	N	0	0	3
Ap1:29734902-29735318	Cluster_30906	N	1	0	9
Ap1:29753763-29754177	Cluster_30907	N	1	1	0
Ap1:29757027-29757444	Cluster_30908	N	2	0	0
Ap1:29780245-29780662	Cluster_30909	N	1	1	7
Ap1:29782175-29782589	Cluster_30910	N	0	0	2
Ap1:29828215-29828643	Cluster_30911	N	5	1	1
Ap1:29837439-29837872	Cluster_30912	N	2	0	0
Ap1:29850120-29850536	Cluster_30913	N	5	0	0
Ap1:29855625-29856053	Cluster_30914	N	4	0	0
Ap1:29856572-29857360	Cluster_30915	N	3	0	12
Ap1:29858015-29858431	Cluster_30916	N	2	4	5
Ap1:29861055-29861481	Cluster_30917	N	2	2	0
Ap1:29873565-29873982	Cluster_30918	N	2	0	0
Ap1:29882409-29882908	Cluster_30919	N	2	0	2
Ap1:29885736-29886153	Cluster_30920	N	3	1	0
Ap1:29887876-29888290	Cluster_30921	N	1	5	3
Ap1:29896946-29897364	Cluster_30922	N	75	12	39
Ap1:29910637-29911053	Cluster_30923	N	0	0	3
Ap1:29912043-29912491	Cluster_30924	N	2	2	0
Ap1:29916058-29916492	Cluster_30925	N	0	2	0
Ap1:29917420-29918246	Cluster_30926	N	6	0	4
Ap1:29918598-29919016	Cluster_30927	N	0	2	0
Ap1:29920549-29920963	Cluster_30928	N	0	2	0
Ap1:29937130-29937546	Cluster_30929	N	9	1	2
Ap1:29944232-29944646	Cluster_30930	N	0	0	3
Ap1:29945459-29945968	Cluster_30931	N	12	0	0
Ap1:29956422-29956851	Cluster_30932	N	2	0	0
Ap1:30019758-30020173	Cluster_30933	N	1	0	1
Ap1:30022116-30022645	Cluster_30934	N	17	2	10
Ap1:30035285-30035703	Cluster_30935	N	2	0	0
Ap1:30036015-30036431	Cluster_30936	N	0	1	1
Ap1:30039088-30039504	Cluster_30937	N	0	0	7
Ap1:30044048-30044464	Cluster_30938	N	0	2	0
Ap1:30056428-30056845	Cluster_30939	N	3	1	0
Ap1:30060146-30060568	Cluster_30940	N	46	170	105
Ap1:30087881-30088299	Cluster_30941	N	0	0	2
Ap1:30098255-30098670	Cluster_30942	N	0	1	2
Ap1:30100666-30101080	Cluster_30943	N	0	0	4
Ap1:30114012-30114429	Cluster_30944	N	0	0	10
Ap1:30125279-30125696	Cluster_30945	N	2	0	2
Ap1:30134381-30134798	Cluster_30946	N	0	0	2
Ap1:30139240-30139666	Cluster_30947	N	2	0	1
Ap1:30140078-30140493	Cluster_30948	N	1	2	0
Ap1:30160285-30160703	Cluster_30949	N	0	1	2
Ap1:30176460-30176876	Cluster_30950	N	1	2	2
Ap1:30202278-30202699	Cluster_30951	N	0	2	0
Ap1:30211925-30212340	Cluster_30952	N	0	0	3
Ap1:30213439-30213853	Cluster_30953	N	0	2	1
Ap1:30225069-30225485	Cluster_30954	N	0	0	3
Ap1:30228880-30229296	Cluster_30955	N	1	1	1
Ap1:30240500-30240914	Cluster_30956	N	1	1	3
Ap1:30243145-30243575	Cluster_30957	N	4	1	0
Ap1:30261580-30261997	Cluster_30958	N	2	0	0
Ap1:30296998-30297416	Cluster_30959	N	0	3	0
Ap1:30299707-30300121	Cluster_30960	N	0	0	2
Ap1:30305129-30305546	Cluster_30961	N	0	0	2
Ap1:30313095-30313515	Cluster_30962	N	1	1	2
Ap1:30320590-30321028	Cluster_30963	N	2	0	0
Ap1:30331993-30332411	Cluster_30964	N	2	0	3
Ap1:30345414-30345832	Cluster_30965	N	6	9	8
Ap1:30352204-30352620	Cluster_30966	N	1	0	2
Ap1:30365612-30366020	Cluster_30967	N	0	0	2
Ap1:30379784-30380199	Cluster_30968	N	0	1	1
Ap1:30390270-30391085	Cluster_30969	N	0	1	4
Ap1:30393770-30394188	Cluster_30970	N	8	2	1
Ap1:30404923-30405339	Cluster_30971	N	0	2	2
Ap1:30415325-30415741	Cluster_30972	N	0	0	6
Ap1:30421655-30422061	Cluster_30973	N	4	0	0
Ap1:30422890-30423300	Cluster_30974	N	2	1	0
Ap1:30424128-30424552	Cluster_30975	N	0	2	0
Ap1:30424914-30425328	Cluster_30976	N	1	0	1
Ap1:30428782-30429206	Cluster_30977	N	1	2	0
Ap1:30432758-30433179	Cluster_30978	N	0	0	2
Ap1:30438550-30438968	Cluster_30979	N	0	2	4
Ap1:30444620-30445047	Cluster_30980	N	0	0	2
Ap1:30458532-30458948	Cluster_30981	N	0	0	2
Ap1:30469000-30469418	Cluster_30982	N	2	0	0
Ap1:30476102-30476944	Cluster_30983	N	6	4	3
Ap1:30476976-30477389	Cluster_30984	N	0	1	2
Ap1:30478256-30478672	Cluster_30985	N	2	0	0
Ap1:30479991-30480936	Cluster_30986	N	9	3	1
Ap1:30512289-30512703	Cluster_30987	N	0	0	5
Ap1:30514872-30515289	Cluster_30988	N	2	5	0
Ap1:30525953-30526359	Cluster_30989	N	1	0	1
Ap1:30533259-30533668	Cluster_30990	N	1	1	0
Ap1:30540906-30541322	Cluster_30991	N	0	2	5
Ap1:30571779-30572200	Cluster_30992	N	2	0	0
Ap1:30593941-30594371	Cluster_30993	N	5	0	1
Ap1:30615081-30615495	Cluster_30994	N	3	0	0
Ap1:30625667-30626083	Cluster_30995	N	0	5	24
Ap1:30630040-30630455	Cluster_30996	N	0	0	3
Ap1:30657929-30658399	Cluster_30997	N	12	5	1
Ap1:30659145-30659643	Cluster_30998	N	10	3	0
Ap1:30678378-30678802	Cluster_30999	N	1	1	0
Ap1:30693415-30693830	Cluster_31000	N	0	2	1
Ap1:30703949-30704366	Cluster_31001	N	2	0	0
Ap1:30705838-30706254	Cluster_31002	N	1	3	0
Ap1:30712159-30712674	Cluster_31003	N	1	8	6
Ap1:30718672-30719090	Cluster_31004	N	0	0	2
Ap1:30729334-30729750	Cluster_31005	N	0	1	9
Ap1:30731883-30732301	Cluster_31006	N	0	5	5
Ap1:30738612-30739076	Cluster_31007	N	14	0	84
Ap1:30782929-30783344	Cluster_31008	N	0	2	1
Ap1:30786585-30786987	Cluster_31009	N	1	0	1
Ap1:30793239-30793656	Cluster_31010	N	1	0	1
Ap1:30836277-30836715	Cluster_31011	N	0	2	0
Ap1:30838849-30839266	Cluster_31012	N	0	1	2
Ap1:30850761-30851175	Cluster_31013	N	0	1	1
Ap1:30861503-30861920	Cluster_31014	N	0	0	2
Ap1:30861949-30862366	Cluster_31015	N	3	0	1
Ap1:30866282-30866698	Cluster_31016	N	1	3	0
Ap1:30875866-30876281	Cluster_31017	N	2	0	0
Ap1:30884103-30884521	Cluster_31018	N	9	6	18
Ap1:30939727-30940130	Cluster_31019	N	0	0	2
Ap1:30965200-30965618	Cluster_31020	N	0	0	2
Ap1:30969429-30969848	Cluster_31021	N	2	0	0
Ap1:30986274-30986690	Cluster_31022	N	0	2	1
Ap1:31019016-31019433	Cluster_31023	N	0	1	6
Ap1:31036640-31037077	Cluster_31024	N	4	0	0
Ap1:31141238-31141656	Cluster_31025	N	3	2	0
Ap1:31160049-31160598	Cluster_31026	N	24	170	124
Ap1:31195985-31196411	Cluster_31027	N	2	0	0
Ap1:31212803-31213230	Cluster_31028	N	2	0	0
Ap1:31214332-31214750	Cluster_31029	N	0	0	7
Ap1:31215169-31215585	Cluster_31030	N	2	0	0
Ap1:31216882-31217299	Cluster_31031	N	0	2	6
Ap1:31217450-31217864	Cluster_31032	N	0	1	4
Ap1:31234253-31234669	Cluster_31033	N	0	0	2
Ap1:31265530-31265959	Cluster_31034	N	0	0	2
Ap1:31276198-31276615	Cluster_31035	N	1	2	1
Ap1:31309913-31310329	Cluster_31036	N	0	1	1
Ap1:31311881-31312295	Cluster_31037	N	0	2	0
Ap1:31314699-31315107	Cluster_31038	N	1	1	1
Ap1:31315976-31316391	Cluster_31039	N	0	0	2
Ap1:31324728-31325146	Cluster_31040	N	0	0	3
Ap1:31397466-31397882	Cluster_31041	N	0	0	2
Ap1:31398814-31399230	Cluster_31042	N	0	2	3
Ap1:31408297-31408711	Cluster_31043	N	0	0	3
Ap1:31437150-31437566	Cluster_31044	N	3	2	1
Ap1:31442804-31443220	Cluster_31045	N	1	1	0
Ap1:31444401-31444818	Cluster_31046	N	0	0	2
Ap1:31445009-31445425	Cluster_31047	N	0	2	0
Ap1:31470717-31471136	Cluster_31048	N	0	0	3
Ap1:31477821-31478240	Cluster_31049	N	0	0	2
Ap1:31481187-31481637	Cluster_31050	N	1	0	5
Ap1:31487336-31487753	Cluster_31051	N	3	0	0
Ap1:31496872-31497289	Cluster_31052	N	1	0	2
Ap1:31506012-31506430	Cluster_31053	N	1	22	17
Ap1:31559476-31559892	Cluster_31054	N	0	0	3
Ap1:31599207-31599623	Cluster_31055	N	1	0	1
Ap1:31636583-31636998	Cluster_31056	N	2	0	1
Ap1:31655101-31655535	Cluster_31057	N	2	0	0
Ap1:31662764-31663509	Cluster_31058	N	0	2	2
Ap1:31672690-31673106	Cluster_31059	N	0	1	2
Ap1:31680599-31681016	Cluster_31060	N	2	0	0
Ap1:31683867-31684283	Cluster_31061	N	2	0	0
Ap1:31695269-31695684	Cluster_31062	N	0	1	2
Ap1:31703939-31704356	Cluster_31063	N	0	0	3
Ap1:31707553-31707969	Cluster_31064	N	1	4	0
Ap1:31719055-31719473	Cluster_31065	N	0	0	2
Ap1:31720510-31720924	Cluster_31066	N	1	0	2
Ap1:31724177-31724594	Cluster_31067	N	0	0	2
Ap1:31750153-31750636	Cluster_31068	N	2	2	5
Ap1:31762848-31763264	Cluster_31069	N	0	1	1
Ap1:31766684-31767100	Cluster_31070	N	3	0	0
Ap1:31772314-31772729	Cluster_31071	N	0	0	2
Ap1:31780283-31780698	Cluster_31072	N	0	2	0
Ap1:31798471-31798888	Cluster_31073	N	0	0	2
Ap1:31814376-31814794	Cluster_31074	N	0	0	2
Ap1:31877632-31878048	Cluster_31075	N	0	0	2
Ap1:31894085-31894491	Cluster_31076	N	0	1	1
Ap1:31898926-31899344	Cluster_31077	N	0	1	1
Ap1:31899819-31900234	Cluster_31078	N	1	0	1
Ap1:31902820-31903236	Cluster_31079	N	2	0	0
Ap1:31903722-31904138	Cluster_31080	N	0	3	2
Ap1:31925169-31925605	Cluster_31081	N	5	0	0
Ap1:31948229-31948646	Cluster_31082	N	0	3	0
Ap1:31958327-31958745	Cluster_31083	N	0	2	1
Ap1:31968870-31969287	Cluster_31084	N	0	0	3
Ap1:31974500-31974920	Cluster_31085	N	0	2	0
Ap1:31975360-31975777	Cluster_31086	N	0	0	5
Ap1:31986330-31986748	Cluster_31087	N	2	2	41
Ap1:32003715-32004283	Cluster_31088	N	2	1	2
Ap1:32009061-32009478	Cluster_31089	N	0	4	3
Ap1:32034743-32035159	Cluster_31090	N	0	0	2
Ap1:32054075-32054491	Cluster_31091	N	0	0	2
Ap1:32063324-32063739	Cluster_31092	N	0	0	4
Ap1:32065876-32066292	Cluster_31093	N	3	0	0
Ap1:32072580-32072996	Cluster_31094	N	0	2	0
Ap1:32091624-32092028	Cluster_31095	N	0	1	2
Ap1:32119879-32120296	Cluster_31096	N	2	0	0
Ap1:32121450-32121865	Cluster_31097	N	1	2	7
Ap1:32127669-32128086	Cluster_31098	N	0	0	4
Ap1:32129525-32129941	Cluster_31099	N	1	0	2
Ap1:32131245-32131663	Cluster_31100	N	4	0	0
Ap1:32137054-32137471	Cluster_31101	N	0	1	2
Ap1:32140045-32140461	Cluster_31102	N	0	0	3
Ap1:32151256-32151672	Cluster_31103	N	2	0	0
Ap1:32152894-32153317	Cluster_31104	N	0	1	6
Ap1:32154666-32155084	Cluster_31105	N	0	2	1
Ap1:32159149-32159811	Cluster_31106	N	7	16	13
Ap1:32174975-32175392	Cluster_31107	N	1	6	7
Ap1:32191486-32191902	Cluster_31108	N	0	1	1
Ap1:32194627-32195043	Cluster_31109	N	0	3	1
Ap1:32198670-32199087	Cluster_31110	N	0	2	0
Ap1:32201376-32201791	Cluster_31111	N	0	0	2
Ap1:32207767-32208580	Cluster_31112	N	6	4	13
Ap1:32220889-32221306	Cluster_31113	N	3	2	0
Ap1:32277833-32278253	Cluster_31114	N	1	0	2
Ap1:32280695-32281124	Cluster_31115	N	0	3	0
Ap1:32291076-32291616	Cluster_31116	N	252	36	17
Ap1:32291951-32292470	Cluster_31117	N	58	2	0
Ap1:32303021-32303438	Cluster_31118	N	1	3	0
Ap1:32305040-32305456	Cluster_31119	N	0	0	5
Ap1:32307250-32307665	Cluster_31120	N	0	0	2
Ap1:32364118-32364536	Cluster_31121	N	9	24	24
Ap1:32365204-32365620	Cluster_31122	N	2	1	1
Ap1:32366579-32367313	Cluster_31123	N	3	2	2
Ap1:32370019-32370435	Cluster_31124	N	2	0	0
Ap1:32396852-32397263	Cluster_31125	N	1	0	1
Ap1:32401371-32401789	Cluster_31126	N	0	1	1
Ap1:32435927-32436343	Cluster_31127	N	0	0	2
Ap1:32445107-32445524	Cluster_31128	N	8	1	1
Ap1:32456120-32456538	Cluster_31129	N	2	1	0
Ap1:32473092-32473508	Cluster_31130	N	0	0	8
Ap1:32484530-32484948	Cluster_31131	N	0	0	2
Ap1:32487558-32487980	Cluster_31132	N	5	2	2
Ap1:32488078-32488496	Cluster_31133	N	10	33	34
Ap1:32491712-32492125	Cluster_31134	N	1	1	0
Ap1:32501297-32501741	Cluster_31135	N	4	2	0
Ap1:32502625-32503097	Cluster_31136	N	5	0	3
Ap1:32506868-32507286	Cluster_31137	N	1	1	0
Ap1:32512550-32512965	Cluster_31138	N	0	0	4
Ap1:32517011-32517431	Cluster_31139	N	1	1	1
Ap1:32522680-32523096	Cluster_31140	N	0	1	1
Ap1:32535691-32536105	Cluster_31141	N	0	0	2
Ap1:32537523-32537940	Cluster_31142	N	4	0	3
Ap1:32563342-32563758	Cluster_31143	N	2	0	0
Ap1:32572967-32573381	Cluster_31144	N	0	0	3
Ap1:32577946-32578347	Cluster_31145	N	2	0	1
Ap1:32580200-32580615	Cluster_31146	N	0	0	3
Ap1:32585529-32585946	Cluster_31147	N	1	5	1
Ap1:32587865-32588282	Cluster_31148	N	0	2	1
Ap1:32599720-32600137	Cluster_31149	N	1	3	2
Ap1:32603787-32604203	Cluster_31150	N	4	1	0
Ap1:32615410-32615829	Cluster_31151	N	0	0	4
Ap1:32643922-32644338	Cluster_31152	N	0	1	1
Ap1:32645162-32645577	Cluster_31153	N	0	0	7
Ap1:32684379-32684796	Cluster_31154	N	2	0	0
Ap1:32691608-32692023	Cluster_31155	N	0	0	3
Ap1:32713129-32713556	Cluster_31156	N	3	0	0
Ap1:32783903-32784322	Cluster_31157	N	0	2	2
Ap1:32784414-32784829	Cluster_31158	N	0	1	1
Ap1:32800541-32800957	Cluster_31159	N	0	1	1
Ap1:32809580-32810000	Cluster_31160	N	0	1	27
Ap1:32848467-32849237	Cluster_31161	N	0	12	14
Ap1:32862278-32862704	Cluster_31162	N	2	0	1
Ap1:32871940-32872357	Cluster_31163	N	0	1	5
Ap1:32886009-32886432	Cluster_31164	N	1	8	10
Ap1:32896691-32897110	Cluster_31165	N	8	9	0
Ap1:32908577-32908997	Cluster_31166	N	1	2	0
Ap1:32909053-32909468	Cluster_31167	N	5	0	0
Ap1:32911432-32911847	Cluster_31168	N	0	2	0
Ap1:32921987-32922404	Cluster_31169	N	0	1	5
Ap1:32926344-32926760	Cluster_31170	N	0	1	28
Ap1:32967325-32967741	Cluster_31171	N	0	0	2
Ap1:32969776-32970190	Cluster_31172	N	0	0	2
Ap1:32975842-32976258	Cluster_31173	N	12	0	0
Ap1:32978085-32978516	Cluster_31174	N	0	3	0
Ap1:32982201-32982622	Cluster_31175	N	3	0	0
Ap1:32985651-32986070	Cluster_31176	N	0	2	0
Ap1:32998680-32999097	Cluster_31177	N	5	8	6
Ap1:33008510-33008938	Cluster_31178	N	7	0	1
Ap1:33012923-33013339	Cluster_31179	N	2	3	1
Ap1:33013950-33014365	Cluster_31180	N	0	1	4
Ap1:33019369-33019785	Cluster_31181	N	21	7	6
Ap1:33049836-33050263	Cluster_31182	N	0	2	0
Ap1:33058003-33058420	Cluster_31183	N	4	1	1
Ap1:33068007-33068422	Cluster_31184	N	0	1	1
Ap1:33071989-33072622	Cluster_31185	N	2	3	0
Ap1:33073962-33074385	Cluster_31186	N	1	0	3
Ap1:33076248-33076661	Cluster_31187	N	1	1	0
Ap1:33078723-33079137	Cluster_31188	N	1	2	1
Ap1:33097190-33097615	Cluster_31189	N	0	2	0
Ap1:33098931-33099354	Cluster_31190	N	4	5	2
Ap1:33106732-33107139	Cluster_31191	N	2	1	0
Ap1:33108574-33109432	Cluster_31192	N	6	5	0
Ap1:33125819-33126256	Cluster_31193	N	6	10	38
Ap1:33133446-33133863	Cluster_31194	N	2	0	0
Ap1:33135975-33136393	Cluster_31195	N	0	3	0
Ap1:33138792-33139211	Cluster_31196	N	13	3	1
Ap1:33158109-33158521	Cluster_31197	N	0	0	2
Ap1:33162634-33163064	Cluster_31198	N	3	0	0
Ap1:33181917-33182333	Cluster_31199	N	1	0	1
Ap1:33217749-33218164	Cluster_31200	N	1	3	0
Ap1:33236435-33236851	Cluster_31201	N	16	8	7
Ap1:33242302-33243090	Cluster_31202	N	1	1	16
Ap1:33252653-33253070	Cluster_31203	N	0	2	0
Ap1:33255356-33255773	Cluster_31204	N	1	1	1
Ap1:33282471-33282887	Cluster_31205	N	0	0	2
Ap1:33283680-33284097	Cluster_31206	N	2	0	0
Ap1:33291155-33291587	Cluster_31207	N	47	2	2
Ap1:33291623-33292582	Cluster_31208	N	97	9	13
Ap1:33292641-33293080	Cluster_31209	N	45	4	7
Ap1:33293751-33294172	Cluster_31210	N	5	1	0
Ap1:33312152-33312568	Cluster_31211	N	1	0	2
Ap1:33324367-33324846	Cluster_31212	N	0	1	4
Ap1:33346825-33347250	Cluster_31213	N	3	0	0
Ap1:33347678-33348106	Cluster_31214	N	9	0	0
Ap1:33358792-33359210	Cluster_31215	N	0	0	2
Ap1:33359754-33360168	Cluster_31216	N	0	0	2
Ap1:33361065-33361482	Cluster_31217	N	1	4	4
Ap1:33373296-33373713	Cluster_31218	N	0	2	0
Ap1:33376712-33377128	Cluster_31219	N	0	2	0
Ap1:33395263-33395688	Cluster_31220	N	0	0	3
Ap1:33396538-33396954	Cluster_31221	N	2	0	1
Ap1:33409392-33410056	Cluster_31222	N	5	3	1
Ap1:33411016-33411540	Cluster_31223	N	5	1	2
Ap1:33418002-33418425	Cluster_31224	N	3	0	0
Ap1:33419694-33420115	Cluster_31225	N	2	0	0
Ap1:33420806-33421633	Cluster_31226	N	0	24	15
Ap1:33421905-33422328	Cluster_31227	N	0	3	0
Ap1:33457957-33458374	Cluster_31228	N	1	0	3
Ap1:33459559-33459974	Cluster_31229	N	0	0	2
Ap1:33465331-33465864	Cluster_31230	N	4	41	138
Ap1:33465965-33466384	Cluster_31231	N	2	0	2
Ap1:33494594-33495010	Cluster_31232	N	0	8	0
Ap1:33510632-33511168	Cluster_31233	N	0	0	6
Ap1:33512724-33513135	Cluster_31234	N	1	0	1
Ap1:33523852-33524269	Cluster_31235	N	0	3	1
Ap1:33540060-33540479	Cluster_31236	N	2	0	0
Ap1:33547765-33548182	Cluster_31237	N	0	2	0
Ap1:33553388-33553803	Cluster_31238	N	2	0	1
Ap1:33588240-33588656	Cluster_31239	N	2	0	0
Ap1:33595131-33595741	Cluster_31240	N	37	8	13
Ap1:33599790-33600204	Cluster_31241	N	0	0	6
Ap1:33606657-33607074	Cluster_31242	N	1	0	3
Ap1:33623562-33624047	Cluster_31243	N	7	4	25
Ap1:33637369-33637785	Cluster_31244	N	0	2	0
Ap1:33673470-33673884	Cluster_31245	N	0	4	0
Ap1:33686336-33686750	Cluster_31246	N	0	3	0
Ap1:33695497-33695948	Cluster_31247	N	0	0	17
Ap1:33698273-33698690	Cluster_31248	N	0	0	4
Ap1:33704077-33704492	Cluster_31249	N	0	0	3
Ap1:33735239-33735652	Cluster_31250	N	2	0	0
Ap1:33739698-33740117	Cluster_31251	N	0	0	2
Ap1:33741560-33741976	Cluster_31252	N	0	5	2
Ap1:33747406-33747830	Cluster_31253	N	3	0	0
Ap1:33755997-33756413	Cluster_31254	N	0	11	2
Ap1:33757394-33757813	Cluster_31255	N	0	1	5
Ap1:33758804-33759218	Cluster_31256	N	0	0	2
Ap1:33778722-33779137	Cluster_31257	N	0	0	2
Ap1:33809668-33810084	Cluster_31258	N	0	2	0
Ap1:33810666-33811306	Cluster_31259	N	1	3	3
Ap1:33848734-33849151	Cluster_31260	N	4	0	0
Ap1:33851961-33852378	Cluster_31261	N	2	0	0
Ap1:33864721-33865139	Cluster_31262	N	5	0	0
Ap1:33868780-33869196	Cluster_31263	N	3	0	0
Ap1:33878464-33878880	Cluster_31264	N	1	4	0
Ap1:33953965-33954381	Cluster_31265	N	2	1	0
Ap1:33964117-33964533	Cluster_31266	N	2	0	1
Ap1:33984569-33984985	Cluster_31267	N	4	2	3
Ap1:34003947-34004373	Cluster_31268	N	1	2	0
Ap1:34011501-34011922	Cluster_31269	N	0	0	2
Ap1:34034749-34035165	Cluster_31270	N	1	1	0
Ap1:34036033-34036449	Cluster_31271	N	2	1	0
Ap1:34045531-34045948	Cluster_31272	N	0	0	2
Ap1:34062885-34063303	Cluster_31273	N	4	1	0
Ap1:34075454-34075873	Cluster_31274	N	110	34	19
Ap1:34084522-34084937	Cluster_31275	N	0	0	4
Ap1:34085880-34086296	Cluster_31276	N	0	3	7
Ap1:34089990-34090392	Cluster_31277	N	2	0	0
Ap1:34115512-34115926	Cluster_31278	N	0	0	2
